episode,step,robot_x,robot_y,battery,nearest_waste_x,nearest_waste_y,distance,progress,action,reward,done,description
39,5,46,50,98.0,29,48,17.11724276862369,0.0,3,-0.5,False,"Episode 39 langkah 5: Robot di (46,50), baterai 98.0%, sampah terdekat di (29,48) jarak 17.12, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,6,45,50,97.5,29,48,16.1245154965971,0.0,3,-0.5,False,"Episode 39 langkah 6: Robot di (45,50), baterai 97.5%, sampah terdekat di (29,48) jarak 16.12, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,7,44,50,97.0,29,48,15.132745950421556,0.0,3,-0.5,False,"Episode 39 langkah 7: Robot di (44,50), baterai 97.0%, sampah terdekat di (29,48) jarak 15.13, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,8,43,50,96.5,29,48,14.142135623730951,0.0,3,-0.5,False,"Episode 39 langkah 8: Robot di (43,50), baterai 96.5%, sampah terdekat di (29,48) jarak 14.14, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,9,42,50,96.0,29,48,13.152946437965905,0.0,3,-0.5,False,"Episode 39 langkah 9: Robot di (42,50), baterai 96.0%, sampah terdekat di (29,48) jarak 13.15, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,10,41,50,95.5,29,48,12.165525060596439,0.0,3,-0.5,False,"Episode 39 langkah 10: Robot di (41,50), baterai 95.5%, sampah terdekat di (29,48) jarak 12.17, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,11,40,50,95.0,29,48,11.180339887498949,0.0,3,-0.5,False,"Episode 39 langkah 11: Robot di (40,50), baterai 95.0%, sampah terdekat di (29,48) jarak 11.18, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,12,39,50,94.5,29,48,10.198039027185569,0.0,3,-0.5,False,"Episode 39 langkah 12: Robot di (39,50), baterai 94.5%, sampah terdekat di (29,48) jarak 10.20, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,13,38,50,94.0,29,48,9.219544457292887,0.0,3,-0.5,False,"Episode 39 langkah 13: Robot di (38,50), baterai 94.0%, sampah terdekat di (29,48) jarak 9.22, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,14,37,50,93.5,29,48,8.246211251235321,0.0,3,-0.5,False,"Episode 39 langkah 14: Robot di (37,50), baterai 93.5%, sampah terdekat di (29,48) jarak 8.25, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,15,36,50,93.0,29,48,7.280109889280518,0.0,3,-0.5,False,"Episode 39 langkah 15: Robot di (36,50), baterai 93.0%, sampah terdekat di (29,48) jarak 7.28, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,16,35,50,92.5,29,48,6.324555320336759,0.0,3,-0.5,False,"Episode 39 langkah 16: Robot di (35,50), baterai 92.5%, sampah terdekat di (29,48) jarak 6.32, progress 0.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,17,34,50,92.0,29,48,5.385164807134504,0.0,3,1.5,False,"Episode 39 langkah 17: Robot di (34,50), baterai 92.0%, sampah terdekat di (29,48) jarak 5.39, progress 0.0%. Aksi: Barat, reward: 1.50, selesai: Tidak."
39,18,33,50,91.5,29,48,4.47213595499958,0.0,3,1.5,False,"Episode 39 langkah 18: Robot di (33,50), baterai 91.5%, sampah terdekat di (29,48) jarak 4.47, progress 0.0%. Aksi: Barat, reward: 1.50, selesai: Tidak."
39,19,32,50,91.0,29,48,3.605551275463989,0.0,3,1.5,False,"Episode 39 langkah 19: Robot di (32,50), baterai 91.0%, sampah terdekat di (29,48) jarak 3.61, progress 0.0%. Aksi: Barat, reward: 1.50, selesai: Tidak."
39,20,31,50,90.5,29,48,2.8284271247461903,0.0,0,1.5,False,"Episode 39 langkah 20: Robot di (31,50), baterai 90.5%, sampah terdekat di (29,48) jarak 2.83, progress 0.0%. Aksi: Utara, reward: 1.50, selesai: Tidak."
39,21,31,49,90.0,29,48,2.23606797749979,0.0,3,1.5,False,"Episode 39 langkah 21: Robot di (31,49), baterai 90.0%, sampah terdekat di (29,48) jarak 2.24, progress 0.0%. Aksi: Barat, reward: 1.50, selesai: Tidak."
39,22,30,49,89.5,29,48,1.4142135623730951,0.0,4,9.5,False,"Episode 39 langkah 22: Robot di (30,49), baterai 89.5%, sampah terdekat di (29,48) jarak 1.41, progress 0.0%. Aksi: Kumpulkan, reward: 9.50, selesai: Tidak."
39,23,30,49,89.0,23,39,12.206555615733702,10.0,0,-0.5,False,"Episode 39 langkah 23: Robot di (30,49), baterai 89.0%, sampah terdekat di (23,39) jarak 12.21, progress 10.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
39,24,30,48,88.5,23,39,11.40175425099138,10.0,0,-0.5,False,"Episode 39 langkah 24: Robot di (30,48), baterai 88.5%, sampah terdekat di (23,39) jarak 11.40, progress 10.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
39,25,30,47,88.0,23,39,10.63014581273465,10.0,0,-0.5,False,"Episode 39 langkah 25: Robot di (30,47), baterai 88.0%, sampah terdekat di (23,39) jarak 10.63, progress 10.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
39,26,30,46,87.5,23,39,9.899494936611665,10.0,0,-0.5,False,"Episode 39 langkah 26: Robot di (30,46), baterai 87.5%, sampah terdekat di (23,39) jarak 9.90, progress 10.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
39,27,30,45,87.0,23,39,9.219544457292887,10.0,3,-0.5,False,"Episode 39 langkah 27: Robot di (30,45), baterai 87.0%, sampah terdekat di (23,39) jarak 9.22, progress 10.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,28,29,45,86.5,23,39,8.48528137423857,10.0,0,-0.5,False,"Episode 39 langkah 28: Robot di (29,45), baterai 86.5%, sampah terdekat di (23,39) jarak 8.49, progress 10.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
39,29,29,44,86.0,23,39,7.810249675906654,10.0,3,-0.5,False,"Episode 39 langkah 29: Robot di (29,44), baterai 86.0%, sampah terdekat di (23,39) jarak 7.81, progress 10.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,30,28,44,85.5,23,39,7.0710678118654755,10.0,0,-0.5,False,"Episode 39 langkah 30: Robot di (28,44), baterai 85.5%, sampah terdekat di (23,39) jarak 7.07, progress 10.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
39,31,28,43,85.0,23,39,6.4031242374328485,10.0,3,-0.5,False,"Episode 39 langkah 31: Robot di (28,43), baterai 85.0%, sampah terdekat di (23,39) jarak 6.40, progress 10.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,32,27,43,84.5,23,39,5.656854249492381,10.0,0,-0.5,False,"Episode 39 langkah 32: Robot di (27,43), baterai 84.5%, sampah terdekat di (23,39) jarak 5.66, progress 10.0%. Aksi: Utara, reward: -0.50, selesai: Tidak."
39,33,27,42,84.0,23,39,5.0,10.0,3,1.5,False,"Episode 39 langkah 33: Robot di (27,42), baterai 84.0%, sampah terdekat di (23,39) jarak 5.00, progress 10.0%. Aksi: Barat, reward: 1.50, selesai: Tidak."
39,34,26,42,83.5,23,39,4.242640687119285,10.0,0,1.5,False,"Episode 39 langkah 34: Robot di (26,42), baterai 83.5%, sampah terdekat di (23,39) jarak 4.24, progress 10.0%. Aksi: Utara, reward: 1.50, selesai: Tidak."
39,35,26,41,83.0,23,39,3.605551275463989,10.0,3,1.5,False,"Episode 39 langkah 35: Robot di (26,41), baterai 83.0%, sampah terdekat di (23,39) jarak 3.61, progress 10.0%. Aksi: Barat, reward: 1.50, selesai: Tidak."
39,36,25,41,82.5,23,39,2.8284271247461903,10.0,0,1.5,False,"Episode 39 langkah 36: Robot di (25,41), baterai 82.5%, sampah terdekat di (23,39) jarak 2.83, progress 10.0%. Aksi: Utara, reward: 1.50, selesai: Tidak."
39,37,25,40,82.0,23,39,2.23606797749979,10.0,3,1.5,False,"Episode 39 langkah 37: Robot di (25,40), baterai 82.0%, sampah terdekat di (23,39) jarak 2.24, progress 10.0%. Aksi: Barat, reward: 1.50, selesai: Tidak."
39,38,24,40,81.5,23,39,1.4142135623730951,10.0,4,9.5,False,"Episode 39 langkah 38: Robot di (24,40), baterai 81.5%, sampah terdekat di (23,39) jarak 1.41, progress 10.0%. Aksi: Kumpulkan, reward: 9.50, selesai: Tidak."
39,39,24,40,81.0,36,69,31.38470965295043,20.0,1,-0.5,False,"Episode 39 langkah 39: Robot di (24,40), baterai 81.0%, sampah terdekat di (36,69) jarak 31.38, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,40,24,41,80.5,36,69,30.463092423455635,20.0,1,-0.5,False,"Episode 39 langkah 40: Robot di (24,41), baterai 80.5%, sampah terdekat di (36,69) jarak 30.46, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,41,24,42,80.0,36,69,29.546573405388315,20.0,1,-0.5,False,"Episode 39 langkah 41: Robot di (24,42), baterai 80.0%, sampah terdekat di (36,69) jarak 29.55, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,42,24,43,79.5,36,69,28.635642126552707,20.0,1,-0.5,False,"Episode 39 langkah 42: Robot di (24,43), baterai 79.5%, sampah terdekat di (36,69) jarak 28.64, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,43,24,44,79.0,36,69,27.730849247724095,20.0,1,-0.5,False,"Episode 39 langkah 43: Robot di (24,44), baterai 79.0%, sampah terdekat di (36,69) jarak 27.73, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,44,24,45,78.5,36,69,26.832815729997478,20.0,1,-0.5,False,"Episode 39 langkah 44: Robot di (24,45), baterai 78.5%, sampah terdekat di (36,69) jarak 26.83, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,45,24,46,78.0,36,69,25.942243542145693,20.0,1,-0.5,False,"Episode 39 langkah 45: Robot di (24,46), baterai 78.0%, sampah terdekat di (36,69) jarak 25.94, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,46,24,47,77.5,36,69,25.059928172283335,20.0,1,-0.5,False,"Episode 39 langkah 46: Robot di (24,47), baterai 77.5%, sampah terdekat di (36,69) jarak 25.06, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,47,24,48,77.0,36,69,24.186773244895647,20.0,1,-0.5,False,"Episode 39 langkah 47: Robot di (24,48), baterai 77.0%, sampah terdekat di (36,69) jarak 24.19, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,48,24,49,76.5,36,69,23.323807579381203,20.0,1,-0.5,False,"Episode 39 langkah 48: Robot di (24,49), baterai 76.5%, sampah terdekat di (36,69) jarak 23.32, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,49,24,50,76.0,36,69,22.47220505424423,20.0,1,-0.5,False,"Episode 39 langkah 49: Robot di (24,50), baterai 76.0%, sampah terdekat di (36,69) jarak 22.47, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,50,24,51,75.5,36,69,21.633307652783937,20.0,1,-0.5,False,"Episode 39 langkah 50: Robot di (24,51), baterai 75.5%, sampah terdekat di (36,69) jarak 21.63, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,51,24,52,75.0,36,69,20.808652046684813,20.0,1,-0.5,False,"Episode 39 langkah 51: Robot di (24,52), baterai 75.0%, sampah terdekat di (36,69) jarak 20.81, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,52,24,53,74.5,36,69,20.0,20.0,1,-0.5,False,"Episode 39 langkah 52: Robot di (24,53), baterai 74.5%, sampah terdekat di (36,69) jarak 20.00, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,53,24,54,74.0,36,69,19.209372712298546,20.0,1,-0.5,False,"Episode 39 langkah 53: Robot di (24,54), baterai 74.0%, sampah terdekat di (36,69) jarak 19.21, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,54,24,55,73.5,36,69,18.439088914585774,20.0,1,-0.5,False,"Episode 39 langkah 54: Robot di (24,55), baterai 73.5%, sampah terdekat di (36,69) jarak 18.44, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,55,24,56,73.0,36,69,17.69180601295413,20.0,1,-0.5,False,"Episode 39 langkah 55: Robot di (24,56), baterai 73.0%, sampah terdekat di (36,69) jarak 17.69, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,56,24,57,72.5,36,69,16.97056274847714,20.0,1,-0.5,False,"Episode 39 langkah 56: Robot di (24,57), baterai 72.5%, sampah terdekat di (36,69) jarak 16.97, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,57,24,58,72.0,36,69,16.278820596099706,20.0,2,-0.5,False,"Episode 39 langkah 57: Robot di (24,58), baterai 72.0%, sampah terdekat di (36,69) jarak 16.28, progress 20.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,58,25,58,71.5,36,69,15.556349186104045,20.0,1,-0.5,False,"Episode 39 langkah 58: Robot di (25,58), baterai 71.5%, sampah terdekat di (36,69) jarak 15.56, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,59,25,59,71.0,36,69,14.866068747318506,20.0,2,-0.5,False,"Episode 39 langkah 59: Robot di (25,59), baterai 71.0%, sampah terdekat di (36,69) jarak 14.87, progress 20.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,60,26,59,70.5,36,69,14.142135623730951,20.0,1,-0.5,False,"Episode 39 langkah 60: Robot di (26,59), baterai 70.5%, sampah terdekat di (36,69) jarak 14.14, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,61,26,60,70.0,36,69,13.45362404707371,20.0,2,-0.5,False,"Episode 39 langkah 61: Robot di (26,60), baterai 70.0%, sampah terdekat di (36,69) jarak 13.45, progress 20.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,62,27,60,69.5,36,69,12.727922061357855,20.0,1,-0.5,False,"Episode 39 langkah 62: Robot di (27,60), baterai 69.5%, sampah terdekat di (36,69) jarak 12.73, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,63,27,61,69.0,36,69,12.041594578792296,20.0,2,-0.5,False,"Episode 39 langkah 63: Robot di (27,61), baterai 69.0%, sampah terdekat di (36,69) jarak 12.04, progress 20.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,64,28,61,68.5,36,69,11.313708498984761,20.0,1,-0.5,False,"Episode 39 langkah 64: Robot di (28,61), baterai 68.5%, sampah terdekat di (36,69) jarak 11.31, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,65,28,62,68.0,36,69,10.63014581273465,20.0,2,-0.5,False,"Episode 39 langkah 65: Robot di (28,62), baterai 68.0%, sampah terdekat di (36,69) jarak 10.63, progress 20.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,66,29,62,67.5,36,69,9.899494936611665,20.0,1,-0.5,False,"Episode 39 langkah 66: Robot di (29,62), baterai 67.5%, sampah terdekat di (36,69) jarak 9.90, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,67,29,63,67.0,36,69,9.219544457292887,20.0,2,-0.5,False,"Episode 39 langkah 67: Robot di (29,63), baterai 67.0%, sampah terdekat di (36,69) jarak 9.22, progress 20.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,68,30,63,66.5,36,69,8.48528137423857,20.0,1,-0.5,False,"Episode 39 langkah 68: Robot di (30,63), baterai 66.5%, sampah terdekat di (36,69) jarak 8.49, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,69,30,64,66.0,36,69,7.810249675906654,20.0,2,-0.5,False,"Episode 39 langkah 69: Robot di (30,64), baterai 66.0%, sampah terdekat di (36,69) jarak 7.81, progress 20.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,70,31,64,65.5,36,69,7.0710678118654755,20.0,1,-0.5,False,"Episode 39 langkah 70: Robot di (31,64), baterai 65.5%, sampah terdekat di (36,69) jarak 7.07, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,71,31,65,65.0,36,69,6.4031242374328485,20.0,2,-0.5,False,"Episode 39 langkah 71: Robot di (31,65), baterai 65.0%, sampah terdekat di (36,69) jarak 6.40, progress 20.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,72,32,65,64.5,36,69,5.656854249492381,20.0,1,-0.5,False,"Episode 39 langkah 72: Robot di (32,65), baterai 64.5%, sampah terdekat di (36,69) jarak 5.66, progress 20.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,73,32,66,64.0,36,69,5.0,20.0,2,1.5,False,"Episode 39 langkah 73: Robot di (32,66), baterai 64.0%, sampah terdekat di (36,69) jarak 5.00, progress 20.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
39,74,33,66,63.5,36,69,4.242640687119285,20.0,1,1.5,False,"Episode 39 langkah 74: Robot di (33,66), baterai 63.5%, sampah terdekat di (36,69) jarak 4.24, progress 20.0%. Aksi: Selatan, reward: 1.50, selesai: Tidak."
39,75,33,67,63.0,36,69,3.605551275463989,20.0,2,1.5,False,"Episode 39 langkah 75: Robot di (33,67), baterai 63.0%, sampah terdekat di (36,69) jarak 3.61, progress 20.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
39,76,34,67,62.5,36,69,2.8284271247461903,20.0,1,1.5,False,"Episode 39 langkah 76: Robot di (34,67), baterai 62.5%, sampah terdekat di (36,69) jarak 2.83, progress 20.0%. Aksi: Selatan, reward: 1.50, selesai: Tidak."
39,77,34,68,62.0,36,69,2.23606797749979,20.0,2,1.5,False,"Episode 39 langkah 77: Robot di (34,68), baterai 62.0%, sampah terdekat di (36,69) jarak 2.24, progress 20.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
39,78,35,68,61.5,36,69,1.4142135623730951,20.0,4,9.5,False,"Episode 39 langkah 78: Robot di (35,68), baterai 61.5%, sampah terdekat di (36,69) jarak 1.41, progress 20.0%. Aksi: Kumpulkan, reward: 9.50, selesai: Tidak."
39,79,35,68,61.0,56,76,22.47220505424423,30.0,2,-0.5,False,"Episode 39 langkah 79: Robot di (35,68), baterai 61.0%, sampah terdekat di (56,76) jarak 22.47, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,80,36,68,60.5,56,76,21.540659228538015,30.0,2,-0.5,False,"Episode 39 langkah 80: Robot di (36,68), baterai 60.5%, sampah terdekat di (56,76) jarak 21.54, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,81,37,68,60.0,56,76,20.615528128088304,30.0,2,-0.5,False,"Episode 39 langkah 81: Robot di (37,68), baterai 60.0%, sampah terdekat di (56,76) jarak 20.62, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,82,38,68,59.5,56,76,19.697715603592208,30.0,2,-0.5,False,"Episode 39 langkah 82: Robot di (38,68), baterai 59.5%, sampah terdekat di (56,76) jarak 19.70, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,83,39,68,59.0,56,76,18.788294228055936,30.0,2,-0.5,False,"Episode 39 langkah 83: Robot di (39,68), baterai 59.0%, sampah terdekat di (56,76) jarak 18.79, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,84,40,68,58.5,56,76,17.88854381999832,30.0,2,-0.5,False,"Episode 39 langkah 84: Robot di (40,68), baterai 58.5%, sampah terdekat di (56,76) jarak 17.89, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,85,41,68,58.0,56,76,17.0,30.0,2,-0.5,False,"Episode 39 langkah 85: Robot di (41,68), baterai 58.0%, sampah terdekat di (56,76) jarak 17.00, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,86,42,68,57.5,56,76,16.1245154965971,30.0,2,-0.5,False,"Episode 39 langkah 86: Robot di (42,68), baterai 57.5%, sampah terdekat di (56,76) jarak 16.12, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,87,43,68,57.0,56,76,15.264337522473747,30.0,2,-0.5,False,"Episode 39 langkah 87: Robot di (43,68), baterai 57.0%, sampah terdekat di (56,76) jarak 15.26, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,88,44,68,56.5,56,76,14.422205101855956,30.0,2,-0.5,False,"Episode 39 langkah 88: Robot di (44,68), baterai 56.5%, sampah terdekat di (56,76) jarak 14.42, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,89,45,68,56.0,56,76,13.601470508735444,30.0,2,-0.5,False,"Episode 39 langkah 89: Robot di (45,68), baterai 56.0%, sampah terdekat di (56,76) jarak 13.60, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,90,46,68,55.5,56,76,12.806248474865697,30.0,2,-0.5,False,"Episode 39 langkah 90: Robot di (46,68), baterai 55.5%, sampah terdekat di (56,76) jarak 12.81, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,91,47,68,55.0,56,76,12.041594578792296,30.0,2,-0.5,False,"Episode 39 langkah 91: Robot di (47,68), baterai 55.0%, sampah terdekat di (56,76) jarak 12.04, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,92,48,68,54.5,56,76,11.313708498984761,30.0,1,-0.5,False,"Episode 39 langkah 92: Robot di (48,68), baterai 54.5%, sampah terdekat di (56,76) jarak 11.31, progress 30.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,93,48,69,54.0,56,76,10.63014581273465,30.0,2,-0.5,False,"Episode 39 langkah 93: Robot di (48,69), baterai 54.0%, sampah terdekat di (56,76) jarak 10.63, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,94,49,69,53.5,56,76,9.899494936611665,30.0,1,-0.5,False,"Episode 39 langkah 94: Robot di (49,69), baterai 53.5%, sampah terdekat di (56,76) jarak 9.90, progress 30.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,95,49,70,53.0,56,76,9.219544457292887,30.0,2,-0.5,False,"Episode 39 langkah 95: Robot di (49,70), baterai 53.0%, sampah terdekat di (56,76) jarak 9.22, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,96,50,70,52.5,56,76,8.48528137423857,30.0,1,-0.5,False,"Episode 39 langkah 96: Robot di (50,70), baterai 52.5%, sampah terdekat di (56,76) jarak 8.49, progress 30.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,97,50,71,52.0,56,76,7.810249675906654,30.0,2,-0.5,False,"Episode 39 langkah 97: Robot di (50,71), baterai 52.0%, sampah terdekat di (56,76) jarak 7.81, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,98,51,71,51.5,56,76,7.0710678118654755,30.0,1,-0.5,False,"Episode 39 langkah 98: Robot di (51,71), baterai 51.5%, sampah terdekat di (56,76) jarak 7.07, progress 30.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,99,51,72,51.0,56,76,6.4031242374328485,30.0,2,-0.5,False,"Episode 39 langkah 99: Robot di (51,72), baterai 51.0%, sampah terdekat di (56,76) jarak 6.40, progress 30.0%. Aksi: Timur, reward: -0.50, selesai: Tidak."
39,100,52,72,50.5,56,76,5.656854249492381,30.0,1,-0.5,False,"Episode 39 langkah 100: Robot di (52,72), baterai 50.5%, sampah terdekat di (56,76) jarak 5.66, progress 30.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,101,52,73,50.0,56,76,5.0,30.0,2,1.5,False,"Episode 39 langkah 101: Robot di (52,73), baterai 50.0%, sampah terdekat di (56,76) jarak 5.00, progress 30.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
39,102,53,73,49.5,56,76,4.242640687119285,30.0,1,1.5,False,"Episode 39 langkah 102: Robot di (53,73), baterai 49.5%, sampah terdekat di (56,76) jarak 4.24, progress 30.0%. Aksi: Selatan, reward: 1.50, selesai: Tidak."
39,103,53,74,49.0,56,76,3.605551275463989,30.0,2,1.5,False,"Episode 39 langkah 103: Robot di (53,74), baterai 49.0%, sampah terdekat di (56,76) jarak 3.61, progress 30.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
39,104,54,74,48.5,56,76,2.8284271247461903,30.0,1,1.5,False,"Episode 39 langkah 104: Robot di (54,74), baterai 48.5%, sampah terdekat di (56,76) jarak 2.83, progress 30.0%. Aksi: Selatan, reward: 1.50, selesai: Tidak."
39,105,54,75,48.0,56,76,2.23606797749979,30.0,2,1.5,False,"Episode 39 langkah 105: Robot di (54,75), baterai 48.0%, sampah terdekat di (56,76) jarak 2.24, progress 30.0%. Aksi: Timur, reward: 1.50, selesai: Tidak."
39,106,55,75,47.5,56,76,1.4142135623730951,30.0,4,9.5,False,"Episode 39 langkah 106: Robot di (55,75), baterai 47.5%, sampah terdekat di (56,76) jarak 1.41, progress 30.0%. Aksi: Kumpulkan, reward: 9.50, selesai: Tidak."
39,107,55,75,47.0,43,93,21.633307652783937,40.0,1,-0.5,False,"Episode 39 langkah 107: Robot di (55,75), baterai 47.0%, sampah terdekat di (43,93) jarak 21.63, progress 40.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,108,55,76,46.5,43,93,20.808652046684813,40.0,1,-0.5,False,"Episode 39 langkah 108: Robot di (55,76), baterai 46.5%, sampah terdekat di (43,93) jarak 20.81, progress 40.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,109,55,77,46.0,43,93,20.0,40.0,1,-0.5,False,"Episode 39 langkah 109: Robot di (55,77), baterai 46.0%, sampah terdekat di (43,93) jarak 20.00, progress 40.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,110,55,78,45.5,43,93,19.209372712298546,40.0,1,-0.5,False,"Episode 39 langkah 110: Robot di (55,78), baterai 45.5%, sampah terdekat di (43,93) jarak 19.21, progress 40.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,111,55,79,45.0,43,93,18.439088914585774,40.0,1,-0.5,False,"Episode 39 langkah 111: Robot di (55,79), baterai 45.0%, sampah terdekat di (43,93) jarak 18.44, progress 40.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,112,55,80,44.5,43,93,17.69180601295413,40.0,1,-0.5,False,"Episode 39 langkah 112: Robot di (55,80), baterai 44.5%, sampah terdekat di (43,93) jarak 17.69, progress 40.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,113,55,81,44.0,43,93,16.97056274847714,40.0,1,-0.5,False,"Episode 39 langkah 113: Robot di (55,81), baterai 44.0%, sampah terdekat di (43,93) jarak 16.97, progress 40.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,114,55,82,43.5,43,93,16.278820596099706,40.0,3,-0.5,False,"Episode 39 langkah 114: Robot di (55,82), baterai 43.5%, sampah terdekat di (43,93) jarak 16.28, progress 40.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
39,115,54,82,43.0,43,93,15.556349186104045,40.0,1,-0.5,False,"Episode 39 langkah 115: Robot di (54,82), baterai 43.0%, sampah terdekat di (43,93) jarak 15.56, progress 40.0%. Aksi: Selatan, reward: -0.50, selesai: Tidak."
39,116,54,83,42.5,43,93,14.866068747318506,40.0,3,-0.5,False,"Episode 39 langkah 116: Robot di (54,83), baterai 42.5%, sampah terdekat di (43,93) jarak 14.87, progress 40.0%. Aksi: Barat, reward: -0.50, selesai: Tidak."
